% Model:              Gofar_3seg_1e24_1300mpt_GSRM.mph
% Version:            COMSOL 4.2.1.166
% Date:               Nov 8 2019, 17:10
% Dimension:          3
% Nodes:              26741
% Expressions:        3
% Description:        Temperature, differential stress (Pa), overburned pressure
% x             y              z              T (degC)       tau            pressure (Pa)
57000           15000          -5100          1096.620256    2.063474e6     1.14954e8
57000           15000          -5000          1087.522176    2.257637e6     1.127e8
57000           15000          -4900          1073.933206    2.577395e6     1.10446e8
57000           15000          -4600          1033.166296    3.852209e6     1.03684e8
57000           15000          -4400          1005.988356    5.06765e6      9.9176e7
57000           15000          -4100          965.221446     7.675483e6     9.2414e7
57000           15000          -4000          951.632476     8.805516e6     9.016e7
57000           15000          -3800          914.826578     1.265041e7     8.5652e7
57000           15000          -3200          804.408882     3.007327e7     7.2128e7
57000           15000          -2100          561.907431     3.877713e7     4.7334e7
57000           15000          -2000          539.052369     3.794924e7     4.508e7
57000           15000          -1800          486.749656     3.621045e7     4.0572e7
57000           15000          -1200          329.841515     3.081745e7     2.7048e7
57000           15000          -200           55.50776       2.180246e7     4.508e6
57000           15000          -1e5           1300           91009.49621    2.254e9
57000           15000          -97500         1299.999978    93074.929718   2.19765e9
57000           15000          -22500         1299.972936    2.324564e5     5.0715e8
57000           15000          -19000         1299.885289    2.529293e5     4.2826e8
57000           15000          -17800         1299.807037    2.609983e5     4.01212e8
57000           15000          -17200         1299.726743    2.644346e5     3.87688e8
57000           15000          -11000         1293.383116    3.29037e5      2.4794e8
57000           15000          -7300          1243.11037     5.445699e5     1.64542e8
57000           15000          -6700          1217.206171    6.822288e5     1.51018e8
57000           15000          -42000         1299.999775    1.577692e5     9.4668e8
57000           15000          -20500         1299.944009    2.411868e5     4.6207e8
57000           15000          -20000         1299.936777    2.454883e5     4.508e8
57000           15000          -19800         1299.926479    2.487759e5     4.46292e8
57000           15000          -19200         1299.895587    2.519039e5     4.32768e8
57000           15000          -18200         1299.844099    2.569477e5     4.10228e8
57000           15000          -18000         1299.833802    2.588853e5     4.0572e8
57000           15000          -15600         1299.42392     2.761372e5     3.51624e8
57000           15000          -15200         1299.281685    2.788849e5     3.42608e8
57000           15000          -15000         1299.210568    2.802517e5     3.381e8
57000           15000          -14600         1299.068333    2.829698e5     3.29084e8
57000           15000          -13000         1297.82768     2.993066e5     2.9302e8
57000           15000          -12800         1297.62222     3.012203e5     2.88512e8
57000           15000          -12200         1297.00584     3.069592e5     2.74988e8
57000           15000          -12000         1296.80038     3.103624e5     2.7048e8
57000           15000          -11800         1296.116927    3.152285e5     2.65972e8
57000           15000          -10200         1290.649305    3.432632e5     2.29908e8
57000           15000          -10000         1289.965853    3.47928e5      2.254e8
57000           15000          -7600          1252.427486    5.014019e5     1.71304e8
57000           15000          -7500          1249.321781    5.153643e5     1.6905e8
57000           15000          -7400          1246.216075    5.297492e5     1.66796e8
57000           15000          -6600          1211.677144    7.162012e5     1.48764e8
57000           15000          -6500          1206.148117    7.520596e5     1.4651e8
57000           15000          -32500         1299.998851    1.861572e5     7.3255e8
57000           15000          -31000         1299.997839    1.910737e5     6.9874e8
57000           15000          -30500         1299.997502    1.926495e5     6.8747e8
57000           15000          -30000         1299.997165    1.956821e5     6.762e8
57000           15000          -29500         1299.998358    1.993235e5     6.6493e8
57000           15000          -26000         1300.006709    2.131138e5     5.8604e8
57000           15000          -21000         1299.95124     2.390709e5     4.7334e8
57000           15000          -18400         1299.854397    2.559553e5     4.14736e8
57000           15000          -17600         1299.780273    2.621509e5     3.96704e8
57000           15000          -16400         1299.619684    2.689153e5     3.69656e8
57000           15000          -14800         1299.13945     2.816134e5     3.33592e8
57000           15000          -13800         1298.64952     2.916674e5     3.11052e8
57000           15000          -13400         1298.2386      2.954821e5     3.02036e8
57000           15000          -13200         1298.03314     2.973936e5     2.97528e8
57000           15000          -12400         1297.2113      3.050473e5     2.79496e8
57000           15000          -11600         1295.433474    3.186354e5     2.61464e8
57000           15000          -11200         1294.066569    3.255416e5     2.52448e8
57000           15000          -10400         1291.332758    3.396727e5     2.34416e8
57000           15000          -8200          1268.158162    4.357905e5     1.84828e8
57000           15000          -7800          1258.638898    4.746933e5     1.75812e8
57000           15000          -6400          1200.619089    7.899177e5     1.44256e8
57000           15000          -6200          1189.561035    8.721244e5     1.39748e8
57000           15000          -5200          1105.718336    1.890581e6     1.17208e8
57000           15000          -4800          1060.344236    2.942401e6     1.08192e8
57000           15000          -4200          978.810416     6.683742e6     9.4668e7
57000           15000          -2200          584.762492     3.954839e7     4.9588e7
57000           15000          -7000          1233.793253    5.911894e5     1.5778e8
57000           15000          -7100          1236.898959    5.755745e5     1.60034e8
57000           15000          -6900          1228.264226    6.195211e5     1.55526e8
57000           15000          -14200         1298.926098    2.856659e5     3.20068e8
57000           15000          -14000         1298.85498     2.883857e5     3.1556e8
57000           15000          -13600         1298.44406     2.93573e5      3.06544e8
57000           15000          -6800          1222.735199    6.500356e5     1.53272e8
57000           15000          -14400         1298.997215    2.843207e5     3.24576e8
57000           15000          -7200          1240.004664    5.598402e5     1.62288e8
57250           15000          -3000          764.446978     3.575471e7     6.762e7
57250           15000          -1000          275.59854      2.901454e7     2.254e7
57250           15000          0              0              1.999938e7     0
57250           15000          -500           137.79927      2.450704e7     1.127e7
57250           15000          -400           110.239416     2.360551e7     9.016e6
57250           15000          -300           82.679562      2.270399e7     6.762e6
57250           15000          -87500         1299.999891    1.020456e5     1.97225e9
57250           15000          -62500         1299.999895    1.3083e5       1.40875e9
57250           15000          -60000         1299.999918    1.332061e5     1.3524e9
57250           15000          -57500         1299.99994     1.355207e5     1.29605e9
57250           15000          -50000         1300.000008    1.417049e5     1.127e9
57250           15000          -49000         1299.99998     1.4354e5       1.10446e9
57250           15000          -47000         1299.999923    1.478455e5     1.05938e9
57250           15000          -45000         1299.999865    1.519642e5     1.0143e9
57250           15000          -44000         1299.999837    1.539528e5     9.9176e8
57250           15000          -43000         1299.999808    1.558952e5     9.6922e8
57250           15000          -40000         1299.999723    1.615312e5     9.016e8
57250           15000          -39500         1299.999802    1.631504e5     8.9033e8
57250           15000          -37500         1300.000119    1.690548e5     8.4525e8
57250           15000          -22500         1299.973537    2.322323e5     5.0715e8
57250           15000          -17000         1299.708166    2.651196e5     3.8318e8
57250           15000          -16000         1299.578159    2.717676e5     3.6064e8
57250           15000          -3100          782.917316     3.33857e7      6.9874e7
57250           15000          -2900          741.60078      3.813959e7     6.5366e7
57250           15000          -1100          301.637186     2.991597e7     2.4794e7
57250           15000          -900           248.038686     2.81131e7      2.0286e7
57250           15000          -800           220.478832     2.721159e7     1.8032e7
57250           15000          -700           192.918978     2.631008e7     1.5778e7
57250           15000          -600           165.359124     2.540856e7     1.3524e7
57250           15000          -82500         1299.999847    1.063898e5     1.85955e9
57250           15000          -75000         1299.999782    1.153936e5     1.6905e9
57250           15000          -55000         1299.999963    1.377722e5     1.2397e9
57250           15000          -48000         1299.999951    1.457155e5     1.08192e9
57250           15000          -46000         1299.999894    1.499285e5     1.03684e9
57250           15000          -39000         1299.999881    1.64667e5      8.7906e8
57250           15000          -38500         1299.99996     1.661561e5     8.6779e8
57250           15000          -38000         1300.000039    1.676184e5     8.5652e8
57250           15000          -36500         1300.000277    1.718527e5     8.2271e8
57250           15000          -35000         1300.000515    1.765346e5     7.889e8
57250           15000          -34500         1300.000189    1.790574e5     7.7763e8
57250           15000          -34000         1299.999863    1.808782e5     7.6636e8
57250           15000          -27500         1300.003007    2.073359e5     6.1985e8
57250           15000          -25000         1300.008759    2.183711e5     5.635e8
57250           15000          -24500         1300.001715    2.226829e5     5.5223e8
57250           15000          -24000         1299.99467     2.251524e5     5.4096e8
57250           15000          -3500          856.798667     2.119617e7     7.889e7
57250           15000          -3400          838.328329     2.436112e7     7.6636e7
57250           15000          -3300          819.857992     2.755057e7     7.4382e7
57250           15000          -2800          718.754582     3.979111e7     6.3112e7
57250           15000          -2700          695.908384     4.076558e7     6.0858e7
57250           15000          -2500          650.215989     4.115045e7     5.635e7
57250           15000          -2300          604.523593     4.026067e7     5.1842e7
57250           15000          -1500          405.79177      3.352111e7     3.381e7
57250           15000          -1400          379.753124     3.262018e7     3.1556e7
57250           15000          -1300          353.714478     3.171888e7     2.9302e7
57250           15000          -67500         1299.99985     1.259117e5     1.52145e9
57250           15000          -65000         1299.999872    1.28396e5      1.4651e9
57250           15000          -37000         1300.000198    1.704659e5     8.3398e8
57250           15000          -33000         1299.999211    1.844031e5     7.4382e8
57250           15000          -32500         1299.998885    1.861104e5     7.3255e8
57250           15000          -32000         1299.998559    1.877829e5     7.2128e8
57250           15000          -31500         1299.998233    1.894221e5     7.1001e8
57250           15000          -28000         1300.001856    2.053658e5     6.3112e8
57250           15000          -22000         1299.966493    2.344903e5     4.9588e8
57250           15000          -21500         1299.959448    2.367008e5     4.8461e8
57250           15000          -9600          1286.722712    3.616587e5     2.16384e8
57250           15000          -9500          1285.868526    3.65074e5      2.1413e8
57250           15000          -9300          1284.160152    3.719951e5     2.09622e8
57250           15000          -9000          1281.597592    3.832097e5     2.0286e8
57250           15000          -8900          1279.939611    3.898695e5     2.00606e8
57250           15000          -8800          1278.28163     3.960228e5     1.98352e8
57250           15000          -8700          1276.623649    4.022778e5     1.96098e8
57250           15000          -8600          1274.965668    4.086358e5     1.93844e8
57250           15000          -8500          1273.307687    4.150982e5     1.9159e8
57250           15000          -8400          1271.649706    4.216663e5     1.89336e8
57250           15000          -8300          1269.991725    4.283416e5     1.87082e8
57250           15000          -8000          1265.017782    4.490025e5     1.8032e8
57250           15000          -6000          1177.88609     9.70072e5      1.3524e8
57250           15000          -5900          1168.699535    1.054021e6     1.32986e8
57250           15000          -5800          1159.512979    1.145022e6     1.30732e8
57250           15000          -5600          1141.139868    1.354601e6     1.26224e8
57250           15000          -5500          1131.953313    1.47517e6      1.2397e8
57250           15000          -5400          1122.766757    1.607769e6     1.21716e8
57250           15000          -5300          1113.580202    1.753687e6     1.19462e8
57250           15000          -5000          1086.020535    2.290308e6     1.127e8
57250           15000          -4900          1072.333517    2.617655e6     1.10446e8
57250           15000          -4800          1058.646499    2.991749e6     1.08192e8
57250           15000          -4600          1031.272463    3.925802e6     1.03684e8
57250           15000          -4500          1017.585446    4.505699e6     1.0143e8
57250           15000          -4400          1003.898428    5.176177e6     9.9176e7
57250           15000          -4300          990.21141      5.95016e6      9.6922e7
57250           15000          -4000          949.150356     9.029029e6     9.016e7
57250           15000          -3900          930.680018     1.084447e7     8.7906e7
57250           15000          -3800          912.20968      1.297619e7     8.5652e7
57250           15000          -3700          893.739343     1.542979e7     8.3398e7
57250           15000          -3600          875.269005     1.81876e7      8.1144e7
57250           15000          -2600          673.062186     4.11752e7      5.8604e7
57250           15000          -2400          627.369791     4.08126e7      5.4096e7
57250           15000          -2000          535.984999     3.795557e7     4.508e7
57250           15000          -1900          509.946353     3.709421e7     4.2826e7
57250           15000          -1800          483.907707     3.621177e7     4.0572e7
57250           15000          -1700          457.869061     3.531891e7     3.8318e7
57250           15000          -1600          431.830415     3.442111e7     3.6064e7
57250           15000          -100           27.559854      2.090092e7     2.254e6
57250           15000          -200           55.119708      2.180245e7     4.508e6
57250           15000          -1e5           1300           91010.191246   2.254e9
57250           15000          -92500         1299.999935    97535.977393   2.08495e9
57250           15000          -90000         1299.999913    99802.801839   2.0286e9
57250           15000          -70000         1299.999827    1.233901e5     1.5778e9
57250           15000          -52500         1299.999986    1.399609e5     1.18335e9
57250           15000          -41000         1299.999751    1.596459e5     9.2414e8
57250           15000          -19000         1299.888244    2.525271e5     4.2826e8
57250           15000          -17600         1299.786171    2.616933e5     3.96704e8
57250           15000          -16800         1299.682165    2.662469e5     3.78672e8
57250           15000          -16600         1299.656163    2.673669e5     3.74164e8
57250           15000          -16200         1299.60416     2.69585e5      3.65148e8
57250           15000          -15800         1299.509042    2.74239e5      3.56132e8
57250           15000          -11000         1293.511539    3.283677e5     2.4794e8
57250           15000          -95000         1299.999956    95277.27804    2.1413e9
57250           15000          -72500         1299.999805    1.208522e5     1.63415e9
57250           15000          -42000         1299.99978     1.577925e5     9.4668e8
57250           15000          -36000         1300.000356    1.732158e5     8.1144e8
57250           15000          -35500         1300.000436    1.745559e5     8.0017e8
57250           15000          -25500         1300.007609    2.148114e5     5.7477e8
57250           15000          -20000         1299.938315    2.451786e5     4.508e8
57250           15000          -19600         1299.918287    2.494119e5     4.41784e8
57250           15000          -18000         1299.838174    2.58461e5      4.0572e8
57250           15000          -16400         1299.630162    2.684796e5     3.69656e8
57250           15000          -15600         1299.439925    2.756218e5     3.51624e8
57250           15000          -12000         1296.88362     3.097573e5     2.7048e8
57250           15000          -10000         1290.139459    3.472087e5     2.254e8
57250           15000          -9800          1288.431086    3.549194e5     2.20892e8
57250           15000          -85000         1299.999869    1.04245e5      1.9159e9
57250           15000          -33500         1299.999537    1.826596e5     7.5509e8
57250           15000          -30000         1299.997255    1.955868e5     6.762e8
57250           15000          -29000         1299.999556    2.012905e5     6.5366e8
57250           15000          -28500         1300.000706    2.033514e5     6.4239e8
57250           15000          -27000         1300.004157    2.092638e5     6.0858e8
57250           15000          -26500         1300.005308    2.111511e5     5.9731e8
57250           15000          -26000         1300.006458    2.129998e5     5.8604e8
57250           15000          -23500         1299.987626    2.275656e5     5.2969e8
57250           15000          -23000         1299.980581    2.299248e5     5.1842e8
57250           15000          -19400         1299.908273    2.504591e5     4.37276e8
57250           15000          -18800         1299.87823     2.535482e5     4.23752e8
57250           15000          -18600         1299.868216    2.545608e5     4.19244e8
57250           15000          -17400         1299.760169    2.628428e5     3.92196e8
57250           15000          -17200         1299.734168    2.639848e5     3.87688e8
57250           15000          -15200         1299.301691    2.783741e5     3.42608e8
57250           15000          -11400         1294.860371    3.214344e5     2.56956e8
57250           15000          -10800         1292.837123    3.318727e5     2.43432e8
57250           15000          -10600         1292.162707    3.354013e5     2.38924e8
57250           15000          -9700          1287.576899    3.582739e5     2.18638e8
57250           15000          -9400          1285.014339    3.685194e5     2.11876e8
57250           15000          -9200          1283.305966    3.755008e5     2.07368e8
57250           15000          -9100          1282.451779    3.790367e5     2.05114e8
57250           15000          -8200          1268.333744    4.351254e5     1.84828e8
57250           15000          -8100          1266.675763    4.420194e5     1.82574e8
57250           15000          -7900          1261.888947    4.614414e5     1.78066e8
57250           15000          -7800          1258.760112    4.742806e5     1.75812e8
57250           15000          -6200          1189.054759    8.759951e5     1.39748e8
57250           15000          -6100          1183.470424    9.212467e5     1.37494e8
57250           15000          -5700          1150.326424    1.244901e6     1.28478e8
57250           15000          -5200          1104.393646    1.914352e6     1.17208e8
57250           15000          -5100          1095.207091    2.091343e6     1.14954e8
57250           15000          -4700          1044.959481    3.42468e6      1.05938e8
57250           15000          -4200          976.524392     6.841428e6     9.4668e7
57250           15000          -4100          962.837374     7.86414e6      9.2414e7
57250           15000          -3200          801.387654     3.060988e7     7.2128e7
57250           15000          -2200          581.677395     3.956872e7     4.9588e7
57250           15000          -2100          558.831197     3.878872e7     4.7334e7
57250           15000          -1200          327.675832     3.081745e7     2.7048e7
57250           15000          -97500         1299.999978    93077.056766   2.19765e9
57250           15000          -6900          1228.145099    6.203178e5     1.55526e8
57250           15000          -80000         1299.999826    1.084744e5     1.8032e9
57250           15000          -77500         1299.999804    1.104967e5     1.74685e9
57250           15000          -21000         1299.952404    2.388658e5     4.7334e8
57250           15000          -20500         1299.945359    2.409871e5     4.6207e8
57250           15000          -19800         1299.928301    2.483558e5     4.46292e8
57250           15000          -19200         1299.898259    2.514974e5     4.32768e8
57250           15000          -18400         1299.858202    2.555652e5     4.14736e8
57250           15000          -18200         1299.848188    2.565614e5     4.10228e8
57250           15000          -17800         1299.812172    2.605366e5     4.01212e8
57250           15000          -15400         1299.370808    2.770003e5     3.47116e8
57250           15000          -15000         1299.232574    2.797429e5     3.381e8
57250           15000          -14600         1299.09434     2.824645e5     3.29084e8
57250           15000          -13000         1297.885305    2.987208e5     2.9302e8
57250           15000          -12200         1297.083957    3.063548e5     2.74988e8
57250           15000          -11800         1296.209204    3.146159e5     2.65972e8
57250           15000          -11600         1295.534788    3.180098e5     2.61464e8
57250           15000          -10400         1291.488291    3.389521e5     2.34416e8
57250           15000          -10200         1290.813875    3.425238e5     2.29908e8
57250           15000          -9900          1289.285273    3.515954e5     2.23146e8
57250           15000          -7500          1249.373608    5.151865e5     1.6905e8
57250           15000          -7400          1246.244773    5.296603e5     1.66796e8
57250           15000          -7300          1243.115938    5.445758e5     1.64542e8
57250           15000          -6800          1222.560765    6.511503e5     1.53272e8
57250           15000          -6500          1205.807762    7.543491e5     1.4651e8
57250           15000          -6300          1194.639093    8.331881e5     1.42002e8
57250           15000          -31000         1299.997907    1.910293e5     6.9874e8
57250           15000          -30500         1299.997581    1.926059e5     6.8747e8
57250           15000          -29500         1299.998405    1.99181e5      6.6493e8
57250           15000          -14800         1299.163457    2.811064e5     3.33592e8
57250           15000          -13800         1298.686653    2.910951e5     3.11052e8
57250           15000          -13600         1298.486316    2.929978e5     3.06544e8
57250           15000          -12800         1297.684968    3.006304e5     2.88512e8
57250           15000          -12600         1297.484631    3.025397e5     2.84004e8
57250           15000          -12400         1297.284294    3.044481e5     2.79496e8
57250           15000          -11200         1294.185955    3.248876e5     2.52448e8
57250           15000          -7700          1255.631277    4.875096e5     1.73558e8
57250           15000          -7600          1252.502442    5.011406e5     1.71304e8
57250           15000          -6600          1211.392096    7.18059e5      1.48764e8
57250           15000          -6400          1200.223427    7.926838e5     1.44256e8
57250           15000          -7100          1236.858268    5.757888e5     1.60034e8
57250           15000          -7000          1233.729433    5.916089e5     1.5778e8
57250           15000          -6700          1216.97643     6.836962e5     1.51018e8
57250           15000          -14400         1299.025223    2.838169e5     3.24576e8
57250           15000          -14200         1298.956107    2.851635e5     3.20068e8
57250           15000          -14000         1298.88699     2.878503e5     3.1556e8
57250           15000          -13400         1298.285979    2.949037e5     3.02036e8
57250           15000          -13200         1298.085642    2.968117e5     2.97528e8
57250           15000          -7200          1239.987103    5.599471e5     1.62288e8
57500           15000          -300           82.097484      2.270396e7     6.762e6
57500           15000          -800           218.926623     2.721158e7     1.8032e7
57500           15000          -3100          779.8287       3.395229e7     6.9874e7
57500           15000          -3000          761.290974     3.624885e7     6.762e7
57500           15000          -2900          738.453639     3.852995e7     6.5366e7
57500           15000          -2800          715.616305     4.008298e7     6.3112e7
57500           15000          -1100          299.584214     2.991598e7     2.4794e7
57500           15000          -1000          273.658279     2.901454e7     2.254e7
57500           15000          -900           246.292451     2.811309e7     2.0286e7
57500           15000          -2300          601.429632     4.029495e7     5.1842e7
57500           15000          -100           27.365828      2.090089e7     2.254e6
57500           15000          0              0              1.999936e7     0
57500           15000          -500           136.829139     2.450702e7     1.127e7
57500           15000          -400           109.463312     2.360549e7     9.016e6
57500           15000          -200           54.731656      2.180243e7     4.508e6
57500           15000          -600           164.194967     2.540854e7     1.3524e7
57500           15000          -82500         1299.99985     1.065315e5     1.85955e9
57500           15000          -65000         1299.999873    1.285312e5     1.4651e9
57500           15000          -62500         1299.999895    1.309476e5     1.40875e9
57500           15000          -57500         1299.999939    1.35611e5      1.29605e9
57500           15000          -52500         1299.999983    1.400316e5     1.18335e9
57500           15000          -50000         1300.000005    1.417518e5     1.127e9
57500           15000          -49000         1299.999977    1.435371e5     1.10446e9
57500           15000          -48000         1299.99995     1.456813e5     1.08192e9
57500           15000          -47000         1299.999922    1.477822e5     1.05938e9
57500           15000          -46000         1299.999895    1.498382e5     1.03684e9
57500           15000          -45000         1299.999867    1.518487e5     1.0143e9
57500           15000          -44000         1299.99984     1.538138e5     9.9176e8
57500           15000          -43000         1299.999812    1.557343e5     9.6922e8
57500           15000          -41000         1299.999757    1.59445e5      9.2414e8
57500           15000          -40000         1299.999729    1.612822e5     9.016e8
57500           15000          -39500         1299.999806    1.628499e5     8.9033e8
57500           15000          -39000         1299.999882    1.643457e5     8.7906e8
57500           15000          -38500         1299.999958    1.658147e5     8.6779e8
57500           15000          -38000         1300.000034    1.672576e5     8.5652e8
57500           15000          -37500         1300.00011     1.686752e5     8.4525e8
57500           15000          -37000         1300.000187    1.700682e5     8.3398e8
57500           15000          -36500         1300.000263    1.714373e5     8.2271e8
57500           15000          -26500         1300.0051      2.101792e5     5.9731e8
57500           15000          -23500         1299.987852    2.263194e5     5.2969e8
57500           15000          -22000         1299.967281    2.331764e5     4.9588e8
57500           15000          -21500         1299.960424    2.353655e5     4.8461e8
57500           15000          -18600         1299.871738    2.528868e5     4.19244e8
57500           15000          -17200         1299.741592    2.623569e5     3.87688e8
57500           15000          -17000         1299.716354    2.635156e5     3.8318e8
57500           15000          -16600         1299.665877    2.658092e5     3.74164e8
57500           15000          -16200         1299.615401    2.680713e5     3.65148e8
57500           15000          -16000         1299.590162    2.702479e5     3.6064e8
57500           15000          -15800         1299.523046    2.727536e5     3.56132e8
57500           15000          -10600         1292.309204    3.374465e5     2.38924e8
57500           15000          -3300          816.904152     2.819409e7     7.4382e7
57500           15000          -3200          798.366426     3.122754e7     7.2128e7
57500           15000          -1300          351.436084     3.17189e7      2.9302e7
57500           15000          -1200          325.510149     3.081746e7     2.7048e7
57500           15000          -700           191.560795     2.631006e7     1.5778e7
57500           15000          -35500         1300.000415    1.741068e5     8.0017e8
57500           15000          -35000         1300.000491    1.760446e5     7.889e8
57500           15000          -34500         1300.000177    1.785179e5     7.7763e8
57500           15000          -34000         1299.999862    1.803148e5     7.6636e8
57500           15000          -33500         1299.999547    1.820729e5     7.5509e8
57500           15000          -31500         1299.998288    1.887486e5     7.1001e8
57500           15000          -25500         1300.007316    2.138025e5     5.7477e8
57500           15000          -25000         1300.008424    2.172712e5     5.635e8
57500           15000          -24500         1300.001567    2.214848e5     5.5223e8
57500           15000          -24000         1299.994709    2.239299e5     5.4096e8
57500           15000          -22500         1299.974138    2.309404e5     5.0715e8
57500           15000          -15400         1299.388813    2.756329e5     3.47116e8
57500           15000          -9600          1286.910083    3.655333e5     2.16384e8
57500           15000          -9300          1284.357845    3.765173e5     2.09622e8
57500           15000          -6300          1194.188124    8.602314e5     1.42002e8
57500           15000          -3600          872.517331     1.875725e7     8.1144e7
57500           15000          -3500          853.979605     2.18116e7      7.889e7
57500           15000          -3400          835.441878     2.50031e7      7.6636e7
57500           15000          -2700          692.77897      4.097243e7     6.0858e7
57500           15000          -2600          669.941636     4.131508e7     5.8604e7
57500           15000          -2500          647.104301     4.124121e7     5.635e7
57500           15000          -2400          624.266967     4.086935e7     5.4096e7
57500           15000          -1600          429.213889     3.442134e7     3.6064e7
57500           15000          -1500          403.287954     3.35212e7      3.381e7
57500           15000          -1400          377.362019     3.262021e7     3.1556e7
57500           15000          -32500         1299.998918    1.85479e5      7.3255e8
57500           15000          -32000         1299.998603    1.871301e5     7.2128e8
57500           15000          -28000         1300.001776    2.04453e5      6.3112e8
57500           15000          -27500         1300.002884    2.06403e5      6.1985e8
57500           15000          -9500          1286.059337    3.691656e5     2.1413e8
57500           15000          -9100          1282.656354    3.839848e5     2.05114e8
57500           15000          -9000          1281.805608    3.885585e5     2.0286e8
57500           15000          -8900          1280.143573    3.957468e5     2.00606e8
57500           15000          -8800          1278.481537    4.022428e5     1.98352e8
57500           15000          -8700          1276.819502    4.088442e5     1.96098e8
57500           15000          -8600          1275.157467    4.155524e5     1.93844e8
57500           15000          -8500          1273.495432    4.223686e5     1.9159e8
57500           15000          -8400          1271.833396    4.292943e5     1.89336e8
57500           15000          -8300          1270.171361    4.363309e5     1.87082e8
57500           15000          -8100          1266.847291    4.507429e5     1.82574e8
57500           15000          -8000          1265.185255    4.583156e5     1.8032e8
57500           15000          -7900          1262.033291    4.71573e5      1.78066e8
57500           15000          -7700          1255.729363    4.989081e5     1.73558e8
57500           15000          -6100          1182.908842    9.522347e5     1.37494e8
57500           15000          -6000          1177.2692      1.002616e6     1.3524e8
57500           15000          -5900          1167.99417     1.088959e6     1.32986e8
57500           15000          -5800          1158.719139    1.183317e6     1.30732e8
57500           15000          -5700          1149.444109    1.286934e6     1.28478e8
57500           15000          -5600          1140.169078    1.400801e6     1.26224e8
57500           15000          -5500          1130.894047    1.526017e6     1.2397e8
57500           15000          -5400          1121.619017    1.663805e6     1.21716e8
57500           15000          -5300          1112.343986    1.815519e6     1.19462e8
57500           15000          -5100          1093.793925    2.166896e6     1.14954e8
57500           15000          -5000          1084.518895    2.372435e6     1.127e8
57500           15000          -4900          1070.733829    2.710181e6     1.10446e8
57500           15000          -4800          1056.948763    3.098182e6     1.08192e8
57500           15000          -4700          1043.163697    3.547326e6     1.05938e8
57500           15000          -4600          1029.378631    4.067322e6     1.03684e8
57500           15000          -4500          1015.593565    4.669135e6     1.0143e8
57500           15000          -4400          1001.808499    5.364964e6     9.9176e7
57500           15000          -4300          988.023433     6.168106e6     9.6922e7
57500           15000          -4100          960.453302     8.152973e6     9.2414e7
57500           15000          -4000          946.668236     9.358688e6     9.016e7
57500           15000          -3900          928.13051      1.123131e7     8.7906e7
57500           15000          -3800          909.592783     1.342535e7     8.5652e7
57500           15000          -3700          891.055057     1.594171e7     8.3398e7
57500           15000          -2200          578.592298     3.958876e7     4.9588e7
57500           15000          -2100          555.754963     3.880005e7     4.7334e7
57500           15000          -2000          532.917629     3.796171e7     4.508e7
57500           15000          -1900          506.991694     3.709708e7     4.2826e7
57500           15000          -1800          481.065759     3.621305e7     4.0572e7
57500           15000          -1700          455.139824     3.531946e7     3.8318e7
57500           15000          -1e5           1300           91065.22638    2.254e9
57500           15000          -97500         1299.999979    93166.349818   2.19765e9
57500           15000          -92500         1299.999936    97663.344186   2.08495e9
57500           15000          -90000         1299.999914    99938.938169   2.0286e9
57500           15000          -87500         1299.999893    1.021863e5     1.97225e9
57500           15000          -85000         1299.999871    1.043872e5     1.9159e9
57500           15000          -67500         1299.999851    1.26068e5      1.52145e9
57500           15000          -60000         1299.999917    1.333089e5     1.3524e9
57500           15000          -55000         1299.999961    1.378519e5     1.2397e9
57500           15000          -42000         1299.999784    1.576109e5     9.4668e8
57500           15000          -23000         1299.980995    2.286555e5     5.1842e8
57500           15000          -19400         1299.910661    2.487669e5     4.37276e8
57500           15000          -19200         1299.90093     2.498098e5     4.32768e8
57500           15000          -18800         1299.881469    2.518696e5     4.23752e8
57500           15000          -17400         1299.766831    2.611904e5     3.92196e8
57500           15000          -16800         1299.691116    2.646664e5     3.78672e8
57500           15000          -16400         1299.640639    2.669442e5     3.69656e8
57500           15000          -15600         1299.45593     2.741963e5     3.51624e8
57500           15000          -12600         1297.552501    3.024079e5     2.84004e8
57500           15000          -11400         1294.970721    3.225816e5     2.56956e8
57500           15000          -11200         1294.305342    3.262703e5     2.52448e8
57500           15000          -10800         1292.974583    3.337042e5     2.43432e8
57500           15000          -77500         1299.999807    1.10634e5      1.74685e9
57500           15000          -75000         1299.999786    1.155839e5     1.6905e9
57500           15000          -72500         1299.999808    1.210635e5     1.63415e9
57500           15000          -70000         1299.99983     1.235715e5     1.5778e9
57500           15000          -36000         1300.000339    1.727833e5     8.1144e8
57500           15000          -33000         1299.999233    1.837938e5     7.4382e8
57500           15000          -27000         1300.003992    2.083111e5     6.0858e8
57500           15000          -20500         1299.94671     2.396105e5     4.6207e8
57500           15000          -20000         1299.939853    2.436275e5     4.508e8
57500           15000          -19800         1299.930122    2.466546e5     4.46292e8
57500           15000          -19000         1299.891199    2.50844e5      4.2826e8
57500           15000          -18200         1299.852276    2.548964e5     4.10228e8
57500           15000          -18000         1299.842546    2.56766e5      4.0572e8
57500           15000          -17800         1299.817307    2.588334e5     4.01212e8
57500           15000          -17600         1299.792069    2.600158e5     3.96704e8
57500           15000          -12200         1297.162074    3.06429e5      2.74988e8
57500           15000          -12000         1296.96686     3.100408e5     2.7048e8
